2.108086128234863210e+01
3.570168848037720011e+01
5.294685020446777202e+01
7.029275574684143635e+01
8.660584387779235271e+01
1.040970304965972844e+02
1.203161149501800509e+02
1.366394778728485164e+02
1.544587294101715145e+02
1.729713725566863900e+02
1.880648706912994328e+02
2.068617301464080924e+02
2.240102499008178825e+02
2.412982442855835075e+02
2.583183951854705924e+02
2.746405918598175049e+02
2.910003948688507194e+02
3.063458430767059326e+02
3.231630144119262695e+02
3.399665654659271468e+02
3.598105385303497314e+02
3.765246147155761491e+02
3.952685582637786865e+02
4.168259401321411133e+02
4.384734420776367188e+02
