1.156909900188446017e+02
1.613763421058654899e+02
2.067970617294311637e+02
2.504985219001769963e+02
2.893026957511901855e+02
3.262977119922637712e+02
3.627335539340973014e+02
4.105101050853729134e+02
4.695395780086517448e+02
6.997660042762756802e+02
