1.911626429557800222e+01
3.270788211822510050e+01
4.864154238700866983e+01
6.780354642868041992e+01
8.104014134407043457e+01
9.727176375389099405e+01
1.133634578227996883e+02
1.296986638545990047e+02
1.454577247619628793e+02
1.610768565177917537e+02
1.748602812290191650e+02
1.891590728282928353e+02
2.033354296207427865e+02
2.200690409183502254e+02
2.353171902656555119e+02
2.492571360111236629e+02
2.648279117584228288e+02
2.795175318241119271e+02
2.934547912120818864e+02
3.097684761047363509e+02
3.252975298404693376e+02
3.407331645488739014e+02
3.602587438583374251e+02
3.811102871417999154e+02
4.043795995235443002e+02
