9.968625564283196613e-03
9.968625564283196613e-03
1.073311820000484584e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.076012800318174555e-02
1.078713780635864525e-02
1.081414760953554668e-02
1.081414760953554668e-02
2.000654573647674184e+01
1.090837610642650390e-02
1.090837610642650390e-02
1.122310985363169679e-02
